source_scope,path,full_path,source_archive,category,year,extension,logical_type,size_bytes,size_human
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0440_과학기술경쟁력 분석 및 제고대책 연구(황석원)/과학기술경쟁력 분석 및 제고대책 연구_황석원(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0440_과학기술경쟁력 분석 및 제고대책 연구(황석원)/과학기술경쟁력 분석 및 제고대책 연구_황석원(최종보고서).hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,3524096,3.4MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0428_국립과학관 경기도 소유부지 및 시설물 활용방안 연구(송성수)/과학관1011-수정편집.ppt,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0428_국립과학관 경기도 소유부지 및 시설물 활용방안 연구(송성수)/과학관1011-수정편집.ppt,,5. 수탁연구,2004,ppt,PowerPoint,7808000,7.4MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0428_국립과학관 경기도 소유부지 및 시설물 활용방안 연구(송성수)/국립과학관 경기도 소유부지 및 시설물 활용방안 연구_송성수(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0428_국립과학관 경기도 소유부지 및 시설물 활용방안 연구(송성수)/국립과학관 경기도 소유부지 및 시설물 활용방안 연구_송성수(최종보고서).hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,13039616,12.4MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0428_국립과학관 경기도 소유부지 및 시설물 활용방안 연구(송성수)/신국토구상최종-인쇄용-수정편집.ppt,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0428_국립과학관 경기도 소유부지 및 시설물 활용방안 연구(송성수)/신국토구상최종-인쇄용-수정편집.ppt,,5. 수탁연구,2004,ppt,PowerPoint,41086464,39.2MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/2003년도 소관연구기관 평가실시 용역 연구_조현대(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/2003년도 소관연구기관 평가실시 용역 연구_조현대(최종보고서).hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,3376640,3.2MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/최종인쇄본(5[1].15).zip,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/최종인쇄본(5[1].15).zip,,5. 수탁연구,2004,zip,Archive,6108736,5.8MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/명함-윤남진.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/명함-윤남진.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,9216,9.0KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/권두언.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0414_2003년도 소관연구기관 평가실시 용역 연구(조현대)/권두언.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,2857984,2.7MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0417_국가기술인력지도 구축방안 연구(박재민)/국가기술인력지도 구축방안 수립_박재민(최종보고서).zip,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0417_국가기술인력지도 구축방안 연구(박재민)/국가기술인력지도 구축방안 수립_박재민(최종보고서).zip,,5. 수탁연구,2004,zip,Archive,3587452,3.4MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0444_북한의 최근 과학기술동향 조사 분석 연구(이춘근)/북한의 최근 과학기술동향 조사 분석 연구_이춘근(최종보고서).zip,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0444_북한의 최근 과학기술동향 조사 분석 연구(이춘근)/북한의 최근 과학기술동향 조사 분석 연구_이춘근(최종보고서).zip,,5. 수탁연구,2004,zip,Archive,11642768,11.1MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0407_연구개발서비스업 육성방안 연구(박재민)/연구개발서비스업 육성방안 연구_박재민(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0407_연구개발서비스업 육성방안 연구(박재민)/연구개발서비스업 육성방안 연구_박재민(최종보고서).hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,1408000,1.3MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0445_TBI 사업 성과제고를 위한 발전 방안(임채윤)/TBI 사업 성과제고를 위한 발전 방안_임채윤(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0445_TBI 사업 성과제고를 위한 발전 방안(임채윤)/TBI 사업 성과제고를 위한 발전 방안_임채윤(최종보고서).hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,904704,883.5KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0442_한중일 과학기술협력 현황과 개선 방향(홍성범)/한중일 과학기술협력 현황과 개선 방향_홍성범(최종보고서).pdf,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0442_한중일 과학기술협력 현황과 개선 방향(홍성범)/한중일 과학기술협력 현황과 개선 방향_홍성범(최종보고서).pdf,,5. 수탁연구,2004,pdf,PDF,4687719,4.5MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/출연연 5장(미래핵심연구소표)횡-83%한글97.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/출연연 5장(미래핵심연구소표)횡-83%한글97.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,52844,51.6KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/제1권.alz,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/제1권.alz,,5. 수탁연구,2004,alz,Archive,515340,503.3KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/제2권.alz,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/제2권.alz,,5. 수탁연구,2004,alz,Archive,2379771,2.3MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/경제인문9289한글2002.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/경제인문9289한글2002.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,109568,107.0KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/경제인문9386한글2002.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/경제인문9386한글2002.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,530432,518.0KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안_임기철(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안_임기철(최종보고서).hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,2406870,2.3MB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/모든목차100한글2002.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/모든목차100한글2002.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,30720,30.0KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/과학기술계9289한글97.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/과학기술계9289한글97.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,549886,537.0KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/인문경제제출문9289한글2002.hwp,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/인문경제제출문9289한글2002.hwp,,5. 수탁연구,2004,hwp,HWP/HWPX,8704,8.5KB
original_tar_extracted,5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/요약.alz,40년 기관 생산 발간물/5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0423_국민소득 2만불 시대에 대비한 정부출연(연)의 전략적 발전방안(임기철)/요약.alz,,5. 수탁연구,2004,alz,Archive,620593,606.0KB
